발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무,Unnamed: 0,법규위반_
2017,20171106,주간,월,1,1,0,0,0,서울,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,940293.0,1943530.0,126.82460800000001,37.48908893,유치원,동정성모유치원,서울특별시 구로구 경인로2길 11,,37.48985001,126.8273989,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,95,11.4,8.0,16.5,,0,,
2017,20171106,주간,월,1,1,0,0,0,서울,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,940293.0,1943530.0,126.82460800000001,37.48908893,초등학교,오정초등학교,서울특별시 구로구 경인로2길 10,,37.49016576,126.82643929999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,95,11.4,8.0,16.5,,0,,
2017,20171106,주간,월,1,1,0,0,0,서울,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,940293.0,1943530.0,126.82460800000001,37.48908893,특수학교,성베드로학교,서울특별시 구로구 연동로 320,,37.4875236,126.82616499999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,97,11.4,8.0,16.5,,0,,
2017,20171107,주간,화,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,945623.0,1943361.0,126.88490890000001,37.48789498,유치원,서울남유치원,서울특별시 구로구 구로동로17길 37-4,,37.488008,126.881845,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,10,14.4,9.2,18.4,0.0,0,,
2017,20171107,주간,화,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,945623.0,1943361.0,126.88490890000001,37.48789498,어린이집,예뜰어린이집,서울특별시 구로구 구로동로7길 27,,37.48599142,126.884695,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,16,14.4,9.2,18.4,0.0,0,,
2017,20171107,주간,화,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,945623.0,1943361.0,126.88490890000001,37.48789498,초등학교,영일초등학교,서울특별시 구로구 남부순환로105길 218,,37.48564457,126.8838114,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,96,14.4,9.2,18.4,0.0,0,,
2017,20171108,야간,수,1,1,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,951708.0,1947518.0,126.95346380000002,37.52570134,어린이집,이촌어린이집,서울특벽시 용산구 이촌로14길 11-22,서울특별시 용산구 이촌동 206-1,37.52695898,126.9545216,용산구청,용산경찰서,Y,,8~9,2020/02/18,3020000,서울특별시 용산구,0,6,13.1,6.9,17.2,0.0,0,,
2017,20171108,야간,수,1,1,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로횡단보도내,자전거,화물차,961190.0,1957126.0,127.0602626,37.61274891,초등학교,석관초등학교,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.05835479999999,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95,13.1,6.9,17.2,0.0,0,,
2017,20171108,야간,수,1,1,0,0,0,서울,성북구,차대차,측면충돌,측면충돌,중앙선 침범,교차로,교차로횡단보도내,자전거,화물차,961190.0,1957126.0,127.0602626,37.61274891,유치원,석관병설유치원,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.05835479999999,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95,13.1,6.9,17.2,0.0,0,,
2017,20171108,주간,수,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,966981.0,1942338.0,127.12654180000001,37.47968495,유치원,별나라유치원,서울특별시 송파구 새말로8길 12,서울특별시 송파구 장지동 72-3,37.481381,127.1257877,서울특별시 송파구청,송파경찰서,Y,1.0,15,2020/02/20,3230000,서울특별시 송파구,0,9,13.1,6.9,17.2,0.0,0,,
2017,20171108,주간,수,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,966981.0,1942338.0,127.12654180000001,37.47968495,유치원,생명나무유치원,서울특별시 송파구 송파대로8길 17,서울특별시 송파구 장지동 843-2,37.47800137,127.1291602,서울특별시 송파구청,송파경찰서,Y,1.0,15~21,2020/02/20,3230000,서울특별시 송파구,0,9,13.1,6.9,17.2,0.0,0,,
2017,20171109,야간,목,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,965141.0,1945371.0,127.1055874,37.50695518,유치원,기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,11,9.4,3.7,16.8,,0,,
2017,20171109,야간,목,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,965258.0,1945244.0,127.10691709999999,37.50581488,유치원,기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,11,9.4,3.7,16.8,,0,,
2017,20171109,야간,목,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,965258.0,1945244.0,127.10691709999999,37.50581488,어린이집,행복한어린이집,서울특별시 송파구 백제고분로42길 5,서울특별시 송파구 송파1동 113-2,37.505930600000006,127.109705,서울특별시 송파구청,송파경찰서,Y,1.0,9,2020/02/20,3230000,서울특별시 송파구,0,11,9.4,3.7,16.8,,0,,
2017,20171113,야간,월,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,960395.0,1946386.0,127.0518354,37.51591225,유치원,영동제일유치원,서울특별시 강남구 삼성로120길 28,,37.517579,127.05343700000002,서울특별시 강남구청,강남경찰서,Y,2.0,5.8,2020/06/24,3220000,서울특별시 강남구,0,97,8.4,3.1,11.8,4.5,0,,
2017,20171113,야간,월,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승합차,이륜차,960395.0,1946386.0,127.0518354,37.51591225,특수학교,정애학교,서울특별시 강남구 봉은사로81길 16,,37.514363,127.054425,서울특별시 강남구청,강남경찰서,Y,2.0,6,2020/06/24,3220000,서울특별시 강남구,0,10,8.4,3.1,11.8,4.5,0,,
2017,20171114,주간,화,2,2,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,961129.0,1949480.0,127.0599772,37.54383079,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.06315729999999,서울특별시 성동구,성동경찰서,Y,3.0,5~8,2020/06/17,3030000,서울특별시 성동구,20180426,96,7.5,2.9,11.4,,0,,
2017,20171114,주간,화,2,2,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,961129.0,1949480.0,127.0599772,37.54383079,유치원,윤진유치원,서울특별시 광진구 아차산로 21길 15 (화양동),서울특별시 광진구 화양동 42-21,37.542766,127.06271799999999,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,9,7.5,2.9,11.4,,0,,
2017,20171123,야간,목,1,1,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,947462.0,1942505.0,126.905771,37.48028615,유치원,양지유치원,서울특별시 금천구 독산로 108길 37,서울특별시 금천구 독산동 899-16,37.479638,126.90596699999999,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,0,98,0.9,-2.5,4.7,1.2,0,,
2017,20171124,주간,금,1,2,0,1,0,서울,구로구,차대사람,기타,기타,신호위반,교차로,교차로내,화물차,보행자,941617.0,1943339.0,126.83959899999999,37.4874521,초등학교,오류남초등학교,서울특별시 구로구 서해안로24길 22,,37.489606,126.8391137,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,20170605,96,-0.4,-2.5,2.9,0.0,1,,
2017,20171127,야간,월,1,2,1,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,954787.0,1952774.0,126.98798459999999,37.57323099,초등학교,"교동, 운현초등학교","서울특별시 종로구 삼일대로454,","서울특별시 종로구 경운동 2, 운니동 114-7",37.574889399999996,126.9878998,종로구청,종로경찰서,Y,3.0,6~30,2019/01/14,3000000,서울특별시 종로구,0,10,2.5,-2.9,9.5,,0,,
2017,20171130,야간,목,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,962856.0,1957763.0,127.0791064,37.61855918,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.61646036,127.0793223,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,9,-2.4,-5.2,2.7,,0,,
2017,20171201,야간,금,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,941162.0,1949185.0,126.8339845,37.54011342,어린이집,강서중앙어린이집,서울특별시 양천구 월정로42길 7,서울특별시 양천구 신월5동 22-15,37.54057367,126.8329803,서울특별시 양천구청,양천경찰서,Y,1.0,5,2020/06/01,3140000,서울특별시 양천구,0,98,-2.2,-7.6,3.1,0.0,0,,
2017,20171202,야간,토,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,959060.0,1954916.0,127.036253,37.59273731,초등학교,숭례초등학교,서울특별시 성북구 종암로5길 14,서울특별시 성북구 종암동 22-1,37.59452281,127.03529679999998,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,20161110,96,1.9,-4.6,8.1,,1,,
2017,20171202,야간,토,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,959060.0,1954916.0,127.036253,37.59273731,유치원,숭례병설유치원,서울특별시 성북구 종암로5길 14,서울특별시 성북구 종암동 22-1,37.59452281,127.03529679999998,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,96,1.9,-4.6,8.1,,0,,
2017,20171204,주간,월,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,961413.0,1955971.0,127.06285020000001,37.60234801,초등학교,이문초교,서울특별시 동대문구 신이문로 16,서울특별시 동대문구 이문동 164-26,37.60189478,127.0648841,서울특별시 동대문구청,동대문경찰서,Y,2.0,,2019/11/25,3050000,서울특별시 동대문구,0,97,-1.2,-6.1,4.5,0.1,0,,
2017,20171204,주간,월,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,961413.0,1955971.0,127.06285020000001,37.60234801,유치원,이문초교병설유치원,서울특별시 동대문구 신이문로 16,서울특별시 동대문구 이문동 164-26,37.60189478,127.0648841,서울특별시 동대문구청,동대문경찰서,Y,0.0,,2019/11/25,3050000,서울특별시 동대문구,0,97,-1.2,-6.1,4.5,0.1,0,,
2017,20171212,야간,화,1,1,0,0,0,서울,동대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,화물차,957891.0,1952985.0,127.02312260000001,37.57528,어린이집,한빛어린이집,서울특별시 종로구 종로65길 10,서울특별시 종로구 숭인2동 178-167,37.574807,127.019976,종로구청,혜화경찰서,Y,2.0,4~8,2019/01/14,3000000,서울특별시 종로구,0,12,-9.4,-12.3,-5.2,,0,,
2017,20171213,야간,수,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,963109.0,1954784.0,127.08212340000001,37.59171885,어린이집,나래어린이집,서울특별시 중랑구 봉우재로 94-3,서울특별시 중랑구 면목2동 133-3,37.59172695,127.0837119,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10,-8.7,-12.0,-4.4,,0,,
2017,20171216,주간,토,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,966573.0,1948370.0,127.12165300000002,37.53403947,어린이집,풍성어린이집,서울특별시 송파구 풍성로25길 21-3,서울특별시 송파구 풍납1동 485-14,37.535373,127.12042350000002,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,10,-5.7,-8.1,-2.6,,0,,
2017,20171217,야간,일,1,3,0,2,0,서울,서초구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,959378.0,1940491.0,127.040653,37.46273408,초등학교,장안초등학교,서울특별시 광진구 군자로 74,서울특별시 광진구 군자동 365-1,37.461498999999996,127.038198,서울특별시청,광진경찰서,Y,6.0,,2019/02/20,3040000,서울특별시 광진구,20170529,95,-6.7,-10.8,-2.3,,1,,
2017,20171218,야간,월,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957448.0,1959239.0,127.01774209999999,37.63162811,초등학교,서울수유초등학교(수유병설유치원 중복),서울특별시 강북구 삼양로74길 39,서울특별시 강북구 수유동 55-5,37.63125,127.02028999999999,강북구청,강북경찰서,Y,8.0,6,2019/05/10,3080000,서울특별시 강북구,0,96,-1.6,-5.9,3.3,3.4,0,,
2017,20171218,야간,월,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957448.0,1959239.0,127.01774209999999,37.63162811,어린이집,신기어린이집,서울특별시 강북구 삼양로79길 12,서울특별시 강북구 수유동 472-236,37.63099889,127.01702,강북구청,강북경찰서,Y,2.0,7,2019/05/10,3080000,서울특별시 강북구,0,7,-1.6,-5.9,3.3,3.4,0,,
2017,20171222,주간,금,1,1,0,0,0,서울,광진구,차대차,기타,기타,안전운전 의무 불이행,기타,기타,원동기장치자전거,건설기계,963798.0,1949349.0,127.09019620000001,37.54275876,유치원,샬롬유치원,서울특별시 광진구 아차산로65길 65 (구의동),서울특별시 광진구 구의3동 208-15,37.542405,127.08965900000001,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,9,3.4,-1.9,6.6,,0,,
2017,20171222,주간,금,1,1,0,0,0,서울,광진구,차대차,기타,기타,안전운전 의무 불이행,기타,기타,원동기장치자전거,건설기계,963798.0,1949349.0,127.09019620000001,37.54275876,유치원,청구이화유치원,서울특별시 광진구 아차산로499(광장동 청구),서울특별시 광진구 광장동 566,37.543127,127.09343700000001,서울특별시청,광진경찰서,Y,1.0,,2019/02/20,3040000,서울특별시 광진구,0,10,3.4,-1.9,6.6,,0,,
2017,20171222,주간,금,1,1,0,0,0,서울,광진구,차대차,기타,기타,안전운전 의무 불이행,기타,기타,원동기장치자전거,건설기계,963798.0,1949349.0,127.09019620000001,37.54275876,어린이집,우리티움아이어린이집,서울특별시 광진구 구의로4길 21 (구의동),서울특별시 광진구 구의3동 209-44,37.540118,127.090531,서울특별시청,광진경찰서,Y,1.0,,2019/02/20,3040000,서울특별시 광진구,0,15,3.4,-1.9,6.6,,0,,
2017,20171222,야간,금,1,1,0,0,0,서울,성동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,958864.0,1950827.0,127.0342625,37.55587337,유치원,세성유치원,서울특별시 성동구 독서당로 434,서울특별시 성동구 응봉동 100,37.55386308,127.0340554,서울특별시 성동구,성동경찰서,Y,1.0,24,2020/06/17,3030000,서울특별시 성동구,0,9,3.4,-1.9,6.6,,0,,
2017,20171222,야간,금,1,1,0,0,0,서울,성동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,958864.0,1950827.0,127.0342625,37.55587337,유치원,율화유치원,서울특별시 성동구 고산자로 164,서울특별시 성동구 행당동 349,37.55648283,127.03527439999999,서울특별시 성동구,성동경찰서,Y,1.0,12,2020/06/17,3030000,서울특별시 성동구,0,6,3.4,-1.9,6.6,,0,,
2017,20171222,야간,금,1,1,0,0,0,서울,성동구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,958864.0,1950827.0,127.0342625,37.55587337,초등학교,행당초등학교,서울특별시 성동구 고산자로8길 6,서울특별시 성동구 행당동 320-60,37.55701994,127.0348717,서울특별시 성동구,성동경찰서,Y,5.0,4~8,2020/06/17,3030000,서울특별시 성동구,20180820,96,3.4,-1.9,6.6,,0,,
2017,20171223,주간,토,1,1,0,0,0,서울,노원구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,962003.0,1960079.0,127.0693205,37.63939891,초등학교,용동초교,서울특별시 노원구 한글비석로1길 81-11,서울특별시 노원구 중계3동 510-7,37.64108534,127.0690832,노원구청,노원경찰서,Y,2.0,7~20,2020/07/14,3100000,서울특별시 노원구,0,96,6.1,5.0,8.7,,0,,
2017,20171223,주간,토,1,1,0,0,0,서울,노원구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,원동기장치자전거,962003.0,1960079.0,127.0693205,37.63939891,유치원,성실유치원,서울특별시 노원구 한글비석로1길 28,서울특별시 노원구 하계1동 251,37.63894724,127.0707082,노원구청,노원경찰서,Y,1.0,5.6~9,2020/07/14,3100000,서울특별시 노원구,0,6,6.1,5.0,8.7,,0,,
2017,20171228,야간,목,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,957912.0,1952943.0,127.0233629,37.57490241,어린이집,한빛어린이집,서울특별시 종로구 종로65길 10,서울특별시 종로구 숭인2동 178-167,37.574807,127.019976,종로구청,혜화경찰서,Y,2.0,4~8,2019/01/14,3000000,서울특별시 종로구,0,12,-2.1,-6.8,0.8,0.0,0,,
2018,20181215,야,토,1,1,0,0,0,서울,성북구,차량단독,,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,956967.0,1954807.0,127.0125517,37.59165934,초등학교,돈암초등학교,서울특별시 성북구 동소문로13길 38,서울특별시 성북구 동소문동6가 27-1,37.5937453,127.0131031,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020-02-28,3070000,서울특별시 성북구,0,95,-2.4,-7.8,3.2,,0,0.0,운전자법규위반
2018,20181215,야,토,1,1,0,0,0,서울,성북구,차량단독,,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,956967.0,1954807.0,127.0125517,37.59165934,유치원,돈암병설유치원,서울특별시 성북구 동소문로13길 38,서울특별시 성북구 동소문동6가 27-1,37.5937453,127.0131031,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020-02-28,3070000,서울특별시 성북구,0,95,-2.4,-7.8,3.2,,0,1.0,운전자법규위반
2018,20180823,주,목,1,1,0,0,0,서울,강북구,차량단독,,기타,기타(운전자법규위반),단일로,기타단일로,승합차,없음,958020.0,1959193.0,127.0242273,37.63123983,유치원,운산유치원,서울특별시 강북구 수유로4길 58,서울특별시 강북구 수유동 52-21,37.63207,127.02172,강북구청,강북경찰서,Y,2.0,7,2019-05-10,3080000,서울특별시 강북구,0,98,29.4,25.7,32.2,3.0,0,2.0,운전자법규위반
2018,20180716,야,월,1,1,0,0,0,서울,강북구,차대사람,,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,957606.0,1958258.0,127.0195897,37.62279351,어린이집,솔바람어린이집,서울특별시 강북구 삼양로41길 60,서울특별시 강북구 미아동 791-2119,37.6217,127.01686,강북구청,강북경찰서,Y,2.0,7,2019-05-10,3080000,서울특별시 강북구,0,10,28.7,24.0,34.0,,0,3.0,운전자법규위반
2018,20181230,야,일,1,1,0,0,0,서울,강북구,차대사람,,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957823.0,1957100.0,127.0221154,37.61236625,초등학교,미아초등학교,서울특별시 성북구 삼양로 77,서울특별시 성북구 길음동 1168,37.6105142,127.0216457,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020-02-28,3070000,서울특별시 성북구,20180407,96,-6.8,-11.3,-0.9,,1,4.0,운전자법규위반
2018,20181230,야,일,1,1,0,0,0,서울,강북구,차대사람,,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957823.0,1957100.0,127.0221154,37.61236625,유치원,명덕유치원,서울특별시 성북구 삼양로 74,,37.60986433,127.02290929999998,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,7,2020-02-28,3070000,서울특별시 성북구,0,97,-6.8,-11.3,-0.9,,0,5.0,운전자법규위반
2018,20180129,주,월,1,1,0,0,0,서울,광진구,차대사람,,횡단중,신호위반,단일로,기타단일로,화물차,보행자,963182.0,1948990.0,127.0832413,37.53949856,어린이집,구의3동어린이집,서울특별시 광진구 광나루로54길 36 (구의동),서울특별시 광진구 구의3동 199-21,37.53932800000001,127.086356,서울특별시청,광진경찰서,Y,2.0,,2019-02-20,3040000,서울특별시 광진구,0,10,-8.5,-11.6,-4.7,,0,6.0,운전자법규위반
2018,20180204,주,일,1,1,0,0,0,서울,영등포구,차대사람,,횡단중,신호위반,교차로,교차로내,승합차,보행자,946758.0,1944726.0,126.8976481,37.50026411,유치원,도신초등학교병설유치원,서울특별시 영등포구 도림로53길 32-9,서울특별시 영등포구 대림3동 741-3,37.49926879,126.9007128,영등포구청,영등포경찰서,Y,1.0,6~7,2020-06-30,3180000,서울특별시 영등포구,0,95,-9.5,-12.8,-5.2,,0,7.0,운전자법규위반
2018,20180204,주,일,1,1,0,0,0,서울,영등포구,차대사람,,횡단중,신호위반,교차로,교차로내,승합차,보행자,946758.0,1944726.0,126.8976481,37.50026411,초등학교,신영초등학교,서울특별시 영등포구 도신로4길 32,서울특별시 영등포구 대림3동 781,37.50100557,126.89609640000002,영등포구청,영등포경찰서,Y,6.0,6.5~8.5,2020-06-30,3180000,서울특별시 영등포구,0,95,-9.5,-12.8,-5.2,,0,8.0,운전자법규위반
2018,20180204,주,일,1,1,0,0,0,서울,영등포구,차대사람,,횡단중,신호위반,교차로,교차로내,승합차,보행자,946758.0,1944726.0,126.8976481,37.50026411,초등학교,도신초등학교,서울특별시 영등포구 도림로53길 32-9,서울특별시 영등포구 대림3동 741-3,37.49926879,126.9007128,영등포구청,영등포경찰서,Y,3.0,6~7,2020-06-30,3180000,서울특별시 영등포구,0,95,-9.5,-12.8,-5.2,,0,9.0,운전자법규위반
2018,20180804,야,토,1,1,0,0,0,서울,중랑구,차대사람,,보도통행중,신호위반,단일로,기타단일로,자전거,보행자,963551.0,1954643.0,127.087137,37.59046559,초등학교,서울면목초등학교,서울특별시 중랑구 면목로 434,서울특별시 중랑구 면목본동 221,37.59069723,127.08728870000002,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,97,31.1,28.0,34.9,,0,10.0,운전자법규위반
2018,20180809,주,목,1,1,0,0,0,서울,관악구,차대사람,,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,948543.0,1941973.0,126.9180342,37.47555196,초등학교,난우초등학교,서울특별시 관악구 난우길 40,,37.47711703,126.9176507,서울특별시 관악구청,서울관악경찰서,Y,7.0,5~12,2020-05-31,3200000,서울특별시 관악구,0,95,28.8,27.1,32.5,2.0,0,11.0,운전자법규위반
2018,20180809,주,목,1,1,0,0,0,서울,관악구,차대사람,,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,948543.0,1941973.0,126.9180342,37.47555196,유치원,애동유치원,서울특별시 관악구 법원단지길 56,,37.47381393,126.920254,서울특별시 관악구청,서울관악경찰서,Y,2.0,8,2020-05-31,3200000,서울특별시 관악구,0,98,28.8,27.1,32.5,2.0,0,12.0,운전자법규위반
2018,20180809,주,목,1,1,0,0,0,서울,관악구,차대사람,,차도통행중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,948543.0,1941973.0,126.9180342,37.47555196,어린이집,미라클어린이집,서울특별시 관악구 법원단지2길 15-4,,37.473654,126.919802,서울특별시 관악구청,서울관악경찰서,Y,1.0,4~6,2020-05-31,3200000,서울특별시 관악구,0,13,28.8,27.1,32.5,2.0,0,13.0,운전자법규위반
2018,20180719,야,목,1,1,0,0,0,서울,강남구,차대차,,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,958982.0,1947813.0,127.0357669,37.52871253,어린이집,압구정아람어린이집,서울특별시 강남구 압구정로 311,,37.52934822,127.0356146,서울특별시 강남구청,강남경찰서,Y,3.0,30,2020-06-24,3220000,서울특별시 강남구,0,13,28.7,23.2,34.1,,0,14.0,운전자법규위반
2018,20180918,야,화,1,1,0,0,0,서울,강서구,차대사람,,횡단중,신호위반,교차로,교차로내,승합차,보행자,944291.0,1950110.0,126.8693309,37.54864494,유치원,동연유치원,서울특별시 양천구 목동중앙북로7길 22,서울특별시 양천구 목3동 602-16,37.54880900000001,126.8677075,서울특별시 양천구청,양천경찰서,Y,3.0,6,2020-06-01,3140000,서울특별시 양천구,0,97,22.0,17.7,26.5,,0,15.0,운전자법규위반
2018,20180918,야,화,1,1,0,0,0,서울,강서구,차대사람,,횡단중,신호위반,교차로,교차로내,승합차,보행자,944291.0,1950110.0,126.8693309,37.54864494,유치원,신목유치원,서울특별시 양천구 목동중앙북로10길 7-10,서울특별시 양천구 목2동 504-12,37.546331,126.870203,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020-06-01,3140000,서울특별시 양천구,0,97,22.0,17.7,26.5,,0,16.0,운전자법규위반
2018,20180822,야,수,1,1,0,0,0,서울,송파구,차량단독,,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,966367.0,1945328.0,127.1194606,37.5066131,유치원,시연유치원,서울특별시 송파구 오금로24길 25,서울특별시 송파구 송파2동 162-3,37.50484924,127.1173577,서울특별시 송파구청,송파경찰서,Y,1.0,6,2020-02-20,3230000,서울특별시 송파구,0,8,30.7,23.4,37.6,,0,17.0,운전자법규위반
