발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_,옐로카펫_설치유무,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm)
2013,20131120,야간,수,1,2,1,0,0,서울,노원구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,중형,0,960503.0,1964672.0,127.0520705,37.680733,15033,서울특별시 노원구청,서울특별시 노원구 동일로245길,서울특별시 노원구 상계1동 1252-1,생활방범,1,200.0,고정,30.0,201612,02-2116-4917,37.68133755,127.0523758,2019/04/08,3100000,서울특별시 노원구,어린이집,북부어린이집,서울특별시 노원구 동일로245길 56,서울특별시 노원구 상계1동 1257,37.67970639,127.052415,노원구청,노원경찰서,Y,1.0,6~6.9,2020/07/14,3100000,서울특별시 노원구,0,8,0,1.5,-1.9,5.9,
2013,20130909,야간,월,1,1,0,0,0,서울,노원구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,962745.0,1962033.0,127.0776309,37.65704109,14554,서울특별시 노원구청,서울특별시 노원구 중계로8길 20 자연마당 생태학습관1,서울특별시 노원구 중계동 산40-1 ( 자연마당 생태학습관1),시설물관리,1,200.0,회전,30.0,201509,02-2116-3952,37.65632989,127.0800616,2019/04/08,3100000,서울특별시 노원구,유치원,사랑샘유치원,서울특별시 노원구 한글비석로 325,서울특별시 노원구 중계4동 358-6,37.656408,127.0777193,노원구청,노원경찰서,Y,1.0,20~23,2020/07/14,3100000,서울특별시 노원구,0,12,0,23.0,19.8,26.5,
2013,20131227,야간,금,1,2,0,1,0,서울,노원구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,경형,960794.0,1965111.0,127.055347,37.68470224,15239,서울특별시 노원구청,서울특별시 노원구 동일로250길 17 샛별공원1,서울특별시 노원구 상계1동 1264-1 샛별어린이공원1,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.68298162,127.0566548,2019/04/08,3100000,서울특별시 노원구,유치원,수락병설유치원,서울특별시 노원구 동일로 1745,서울특별시 노원구 상계1동 1171-2,37.68450193,127.0551836,노원구청,노원경찰서,Y,2.0,15.5~35,2020/07/14,3100000,서울특별시 노원구,0,98,0,-6.8,-9.3,-3.7,
2013,20131121,주간,목,1,1,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,961468.0,1960281.0,127.06342190000002,37.64078061,14704,서울특별시 노원구청,서울특별시 노원구 섬밭로299 아이티고 주변,서울특별시 노원구 중계동 504,생활방범,1,200.0,회전,30.0,201409,02-2116-4917,37.64177401,127.06123240000002,2019/04/08,3100000,서울특별시 노원구,유치원,동은유치원,서울특별시 노원구 동일로207길 17,서울특별시 노원구 중계2동 그린아파트,37.64273512,127.06417179999998,노원구청,노원경찰서,Y,1.0,12,2020/07/14,3100000,서울특별시 노원구,0,10,0,2.6,-1.4,7.3,
2013,20131026,야간,토,1,1,0,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,961516.0,1963050.0,127.0636441,37.66615676,14604,서울특별시 노원구청,서울특별시 노원구 한글비석로24가길72-2,서울특별시 노원구 상계동 149-20,생활방범,1,200.0,회전,30.0,201603,02-2116-4917,37.66393908,127.0690225,2019/04/08,3100000,서울특별시 노원구,유치원,청원유치원,서울특별시 노원구 한글비석로 470,서울특별시 노원구 상계9동 641,37.664624,127.06595800000002,노원구청,노원경찰서,Y,1.0,20,2020/07/14,3100000,서울특별시 노원구,0,98,0,10.0,4.3,15.7,
2013,20130425,주간,목,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,959902.0,1958933.0,127.0455702,37.62898048,14469,서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,1,200.0,회전,30.0,201512,02-2116-4917,37.63201068,127.0434869,2019/04/08,3100000,서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.63067857,127.04345249999999,노원구청,노원경찰서,N,2.0,5.5~8,2020/07/14,3100000,서울특별시 노원구,0,10,0,9.3,7.9,13.8,4.5
2013,20130720,주간,토,1,1,0,0,0,서울,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,959762.0,1958906.0,127.0439851,37.628731,14469,서울특별시 노원구청,서울특별시 노원구 우이천로2나길 7,서울특별시 노원구 월계동 907-15,생활방범,1,200.0,회전,30.0,201512,02-2116-4917,37.63201068,127.0434869,2019/04/08,3100000,서울특별시 노원구,유치원,초안유치원,서울특별시 노원구 우이천로 102,서울특별시 노원구 월계2동 초안@단지,37.63067857,127.04345249999999,노원구청,노원경찰서,N,2.0,5.5~8,2020/07/14,3100000,서울특별시 노원구,0,10,0,27.0,25.3,30.3,1.0
2013,20130122,야간,화,1,1,0,0,0,서울,노원구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,964241.0,1958613.0,127.0947585,37.62627537,15084,서울특별시 노원구청,서울특별시 노원구 화랑로55길16,서울특별시 노원구 공릉동 27-12,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.62689320000001,127.0944061,2019/04/08,3100000,서울특별시 노원구,초등학교,화랑초교,서울특별시 노원구 화랑로53길 22,서울특별시 노원구 공릉2동 126,37.626918,127.093803,노원구청,노원경찰서,Y,1.0,34,2020/07/14,3100000,서울특별시 노원구,0,98,0,3.8,2.0,6.0,0.5
2013,20130906,야간,금,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,942517.0,1947684.0,126.849439,37.52667037,12966,서울특별시 양천구청,서울특별시 양천구 오목로23길 25,서울특별시 양천구 신정동 939-18,어린이보호,5,130.0,360도 전방,30.0,201212,02-2620-4793,37.526274,126.850379,2019/11/20,3140000,서울특별시 양천구,초등학교,양동초교,서울특별시 양천구 오목로23길 24,서울특별시 양천구 신정4동 941,37.52584691,126.85124040000002,서울특별시 양천구청,양천경찰서,Y,8.0,6,2020/06/01,3140000,서울특별시 양천구,0,95,0,20.8,19.0,23.1,0.0
2013,20130717,야간,수,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,대형,보행자,940287.0,1949098.0,126.82408760000001,37.53927302,12972,서울특별시 양천구청,서울특별시 양천구 남부순환로30길 3,서울특별시 양천구 신월동 44-1,어린이보호,3,200.0,360도 전방,30.0,201012,02-2620-4793,37.538649,126.825624,2019/11/20,3140000,서울특별시 양천구,초등학교,양원초교,서울특별시 양천구 화곡로 16,서울특별시 양천구 신월3동 40-1,37.5382167,126.8231056,서울특별시 양천구청,양천경찰서,Y,5.0,6,2020/06/01,3140000,서울특별시 양천구,0,96,0,24.2,23.5,25.7,18.5
2013,20131004,주간,금,1,1,0,0,0,서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,자전거,소형,944236.0,1947166.0,126.8689319,37.52210715,13042,서울특별시 양천구청,서울특별시 양천구 오목로54길 8-7,서울특별시 양천구 목동 405-72,생활방범,5,130.0,360도 전방,30.0,201112,02-2620-4793,37.523845,126.8727,2019/11/20,3140000,서울특별시 양천구,초등학교,목동초교,서울특별시 양천구 목동동로12길 12,서울특별시 양천구 신정2동 86-2,37.52280796,126.8721597,서울특별시 양천구청,양천경찰서,Y,5.0,5,2020/06/01,3140000,서울특별시 양천구,0,8,0,17.4,10.7,25.1,
2013,20130511,야간,토,1,1,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,944782.0,1946706.0,126.87514509999998,37.51799398,12998,서울특별시 양천구청,서울특별시 양천구 목동동로8길 33,"서울특별시 양천구 신정동 282-58, 어린이집 앞",어린이보호,3,200.0,360도 전방,30.0,201012,02-2620-4793,37.515956,126.87185400000001,2019/11/20,3140000,서울특별시 양천구,초등학교,신목초교,서울특별시 양천구 신목로5길 11-6,서울특별시 양천구 신정2동 281-1,37.51660963,126.87268460000001,서울특별시 양천구청,양천경찰서,Y,6.0,6,2020/06/01,3140000,서울특별시 양천구,0,97,0,17.9,11.0,24.8,
2013,20130706,야간,토,1,1,0,0,0,서울,양천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,941298.0,1947354.0,126.8356702,37.52361927,12985,서울특별시 양천구청,서울특별시 양천구 남부순환로67길 15,서울특별시 양천구 신월동 416-4 보라쉬움 아파트 102동 앞,어린이보호,3,200.0,360도 전방,30.0,201012,02-2620-4793,37.524555,126.837581,2019/11/20,3140000,서울특별시 양천구,유치원,다솜유치원,서울특별시 양천구 월정로9길 23-4,서울특별시 양천구 신월4동 422-2,37.52423757,126.8387504,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020/06/01,3140000,서울특별시 양천구,0,97,0,25.2,21.6,30.6,
2013,20131028,주간,월,1,2,0,1,0,서울,강서구,차대차,기타,기타,신호위반,교차로,교차로부근,소형,대형,944392.0,1950018.0,126.87048119999999,37.54782184,13006,서울특별시 양천구청,서울특별시 양천구 목동중앙북로7가길 30,서울특별시 양천구 목동 608-8,생활방범,3,200.0,360도 전방,30.0,201012,02-2620-4793,37.549211,126.865929,2019/11/20,3140000,서울특별시 양천구,유치원,동연유치원,서울특별시 양천구 목동중앙북로7길 22,서울특별시 양천구 목3동 602-16,37.54880900000001,126.8677075,서울특별시 양천구청,양천경찰서,Y,3.0,6,2020/06/01,3140000,서울특별시 양천구,0,97,0,11.6,6.7,16.7,
2013,20130904,야간,수,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,941293.0,1948054.0,126.8355577,37.52992807,13179,서울특별시 양천구청,서울특별시 양천구 곰달래로10길 9,서울특별시 양천구 신월동 229-3,생활방범,5,200.0,360도 전방,30.0,200812,02-2620-4793,37.529113,126.83673300000002,2019/11/20,3140000,서울특별시 양천구,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.5277047,126.834015,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020/06/01,3140000,서울특별시 양천구,0,8,0,22.0,16.4,27.5,
2013,20130515,주간,수,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961130.0,1942819.0,127.0603409,37.48379271,41131,서울특별시 강남구청,"서울특별시 강남구 개포로 310 (개포동,개포주공1차아파트)",서울특별시 강남구 개포동 660-12 (주공1단지입구 18동옆),생활방범,4,200.0,360전방면,30.0,202001,02-3423-6772,37.48218,127.06088,2020/02/27,3220000,서울특별시 강남구,유치원,신양유치원,서울특별시 강남구 선릉로10길 18-6,,37.483431,127.061678,서울특별시 강남구청,수서경찰서,N,2.0,6,2020/06/24,3220000,서울특별시 강남구,0,97,0,19.4,15.6,24.4,
2013,20130823,주간,금,1,1,0,0,0,서울,강남구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,원동기장치자전거,960529.0,1942501.0,127.0535602,37.48090095,40991,서울특별시 강남구청,"서울특별시 강남구 개포로 303 (개포동,현대1차아파트)",서울특별시 강남구 개포동 653 (구룡초교 사거리),생활방범,3,200.0,360전방면,30.0,202001,02-3423-6772,37.48131,127.05392,2020/02/27,3220000,서울특별시 강남구,초등학교,구룡초등학교,서울특별시 강남구 개포로 263,,37.48119613,127.051773,서울특별시 강남구청,수서경찰서,N,3.0,14,2020/06/24,3220000,서울특별시 강남구,0,97,0,25.7,23.7,28.7,35.0
2013,20130207,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958023.0,1950783.0,127.0247436,37.55543884,29922,서울특별시 성동구청,서울특별시 성동구 무수막18길 20-10,서울특별시 성동구 금호동2가 703,생활방범,3,200.0,360도 전방면,30.0,201712,02-2286-5879,37.552284,127.022331,2020/06/08,3030000,서울특별시 성동구,어린이집,구립금일어린이집,서울특별시 성동구 난계로 18,서울특별시 성동구 금호동1가 621-10,37.55373563,127.024876,서울특별시 성동구,성동경찰서,Y,1.0,8~9,2020/06/17,3030000,서울특별시 성동구,0,11,0,-11.1,-13.8,-2.6,0.0
2013,20130330,주간,토,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960261.0,1949696.0,127.05013999999998,37.54574065,38709,서울특별시 성동구청,서울특별시 성동구 성수일로4길 26 (성수동2가),서울특별시 성동구 성수동1가 28-3,교통단속,5,200.0,360도 전방면,30.0,201711,02-2286-5879,37.54196500000001,127.051132,2020/06/08,3030000,서울특별시 성동구,유치원,경동(성수)유치원,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수동1가 19-1,37.54382386,127.05007370000001,서울특별시 성동구,성동경찰서,Y,1.0,4,2020/06/17,3030000,서울특별시 성동구,0,96,0,4.9,2.3,10.2,0.2
2013,20131107,야간,목,1,1,0,0,0,서울,광진구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,자전거,중형,961953.0,1950348.0,127.0692597,37.55168876,28815,서울특별시 성동구청,서울특별시 성동구 송정18길 8,서울특별시 성동구 송정동 71-2,쓰레기단속,2,200.0,하단부,30.0,201712,02-2286-5879,37.552704,127.068169,2020/06/08,3030000,서울특별시 성동구,초등학교,송원초등학교,서울특별시 성동구 동일로43길 9,서울특별시 성동구 송정동 72-8,37.55415747,127.069528,서울특별시 성동구,성동경찰서,Y,7.0,4~8,2020/06/17,3030000,서울특별시 성동구,2018-04-26,9,0,12.2,7.5,15.8,0.1
2013,20131013,주간,일,1,3,1,1,0,서울,광진구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,원동기장치자전거,961488.0,1949288.0,127.0640511,37.5421153,38724,서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,4,200.0,360도 전방면,30.0,201311,02-2286-5879,37.544498,127.06436900000001,2020/06/08,3030000,서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.06315729999999,서울특별시 성동구,성동경찰서,Y,3.0,5~8,2020/06/17,3030000,서울특별시 성동구,2018-04-26,96,0,17.3,12.2,23.4,
2013,20130219,주간,화,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,946004.0,1940996.0,126.8893918,37.46660115,21064,서울특별시 금천구,서울특별시 금천구 금하로1마길 15-5,서울특별시 금천구 독산동 1114-1,다목적,4,900.0,360도전방면,30.0,200811,02-2627-1903,37.465061,126.8899651711,2020/02/20,3170000,서울특별시 금천구,초등학교,두산초등학교,서울특별시 금천구 범안로 11길 3,서울특별시 금천구 독산동 1002-5,37.4675483,126.890972,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,2016-10-10,95,0,-2.9,-7.1,0.6,
2013,20131013,야간,일,1,1,0,0,0,서울,성북구,차대사람,보도통행중,보도통행중,신호위반,단일로,횡단보도상,대형,보행자,957790.0,1955534.0,127.02183190000002,37.59825007,22019,서울특별시 성북구청,서울특별시 성북구 동소문로 177,서울특별시 성북구 돈암동 51-49,생활방범,2,200.0,360,30.0,200912,02-2241-4562,37.59773729,127.0213283,2020/03/31,3070000,서울특별시 성북구,초등학교,매원초등학교,서울특별시 성북구 북악산로 870,서울특별시 성북구 돈암동 45-88,37.59740957,127.01990159999998,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,97,0,17.3,12.2,23.4,
2013,20130119,야간,토,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957807.0,1955834.0,127.022044,37.60086212,22018,서울특별시 성북구청,서울특별시 성북구 동소문로34길 29,서울특별시 성북구 돈암동 13-102,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.59937466,127.0223252,2020/03/31,3070000,서울특별시 성북구,유치원,희망찬유치원,서울특별시 성북구 동소문로34길 24,서울특별시 성북구 돈암동 15-3,37.59899113,127.0231416,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,10,2020/02/28,3070000,서울특별시 성북구,0,0,0,0.5,-2.5,4.6,
2013,20130328,주간,목,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,956666.0,1954603.0,127.0091544,37.58980652,22022,서울특별시 성북구청,서울특별시 성북구 동소문로6길 12,서울특별시 성북구 동소문동2가 61,생활방범,3,130.0,360,30.0,201112,02-2241-4562,37.58866572,127.008289,2020/03/31,3070000,서울특별시 성북구,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.59028966,127.0062093,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,14,2020/02/28,3070000,서울특별시 성북구,0,95,0,7.3,4.4,12.0,
2013,20130130,주간,수,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957803.0,1956438.0,127.021927,37.60639860000001,4974,서울특별시 성북구청,서울특별시 성북구 길음로 20,서울특별시 성북구 길음동 1283-4,생활방범,3,200.0,360,30.0,200712,02-2241-4562,37.6047422,127.022669,2020/03/31,3070000,서울특별시 성북구,유치원,선한유치원,서울특별시 성북구 길음로9길 73,,37.60398309,127.02058829999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,98,0,5.4,3.5,8.5,
2013,20130610,야간,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,962850.0,1956096.0,127.0791231,37.60353384,18023,서울특별시 중랑구청,서울특별시 중랑구 동일로140길 7,서울특별시 중랑구 중화1동 283-21,생활방범,4,200.0,0,30.0,201912,02-2094-0284,37.60429978,127.0795853,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울묵동초등학교,서울특별시 중랑구 동일로 138길 27,서울특별시 중랑구 중화1동 277-1,37.60335895,127.0808259,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96,0,27.5,21.6,32.2,
2013,20130730,야간,화,1,2,1,0,0,서울,중랑구,차량단독,전도전복,전도전복,안전운전 의무 불이행,고가도로위,고가도로위,중형,0,962381.0,1955868.0,127.0738216,37.60145975,18215,서울특별시 중랑구청,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,생활방범,3,130.0,0,30.0,201208,02-2094-0284,37.60005987,127.0737691,2020/05/06,3060000,서울특별시 중랑구,어린이집,세화어린이집,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,37.59993259,127.073783,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10,0,26.3,24.0,29.9,9.5
2013,20130630,주간,일,1,1,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,962508.0,1956178.0,127.0775247,37.59769643,18222,서울특별시 중랑구청,서울특별시 중랑구 중랑역로13길 18-36,서울특별시 중랑구 중화2동 318-65,생활방범,3,200.0,0,30.0,201309,02-2094-0284,37.59700775,127.0740051,2020/05/06,3060000,서울특별시 중랑구,유치원,수산유치원,서울특별시 중랑구 중랑역로 35-1,서울특별시 중랑구 중화2동 316-30,37.59752737,127.0759685,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,9,0,27.7,23.4,31.9,0.2
2013,20130407,야간,일,1,7,6,0,0,서울,양천구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,중형,943654.0,1949589.0,126.86216,37.54391041,13200,서울특별시 양천구청,서울특별시 양천구 목동중앙남로16라길 1,서울특별시 양천구 목동 324-51,생활방범,4,200.0,120도,30.0,201812,02-2620-4793,37.54361,126.862868,2019/11/20,3140000,서울특별시 양천구,유치원,등마초등학교,서울특별시 강서구 등촌로35길 12 (등촌동),,37.5420258,126.8616338,서울특별시 강서구청,강서경찰서,Y,1.0,8,2020/01/01,3150000,서울특별시 강서구,0,9,0,5.1,2.0,9.6,1.0
2013,20130707,야간,일,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,중형,보행자,967354.0,1947624.0,127.13052579999999,37.52734343,33660,서울특별시 강동구청,서울특별시 강동구 천호대로170길 95(성내동),서울특별시 강동구 성내동 408,생활방범,3,200.0,360도전방면,30.0,201512,02-3425-7090,37.5313797,127.1315155,2020/05/20,3240000,서울특별시 강동구,유치원,송원유치원,서울특별시 강동구 성안로 64,서울특별시 강동구 성내2동 420-3,37.5291432,127.1317102,서울특별시 강동구청,강동경찰서,N,2.0,15,2019/12/06,3240000,서울특별시 강동구,0,9,0,24.9,22.4,29.5,3.0
2013,20130603,야간,월,1,1,0,0,0,서울,강동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,0,967940.0,1974913.0,127.1368612,37.53018433,33662,서울특별시 강동구청,서울특별시 강동구 천호대로182길 16 (둔촌동),서울특별시 강동구 둔촌동 429,생활방범,3,200.0,360도전방면,30.0,201512,02-3425-7090,37.53309631,127.1404572,2020/05/20,3240000,서울특별시 강동구,유치원,둔촌유치원,서울특별시 강동구 풍성로63길 73,서울특별시 강동구 둔촌2동 438,37.531341,127.139706,서울특별시 강동구청,강동경찰서,N,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,10,0,21.3,18.4,26.7,
2013,20131106,야간,수,1,1,0,0,0,서울,강동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,967974.0,1948027.0,127.137525,37.53099759,33662,서울특별시 강동구청,서울특별시 강동구 천호대로182길 16 (둔촌동),서울특별시 강동구 둔촌동 429,생활방범,3,200.0,360도전방면,30.0,201512,02-3425-7090,37.53309631,127.1404572,2020/05/20,3240000,서울특별시 강동구,유치원,둔촌유치원,서울특별시 강동구 풍성로63길 73,서울특별시 강동구 둔촌2동 438,37.531341,127.139706,서울특별시 강동구청,강동경찰서,N,1.0,6,2019/12/06,3240000,서울특별시 강동구,0,10,0,12.2,9.0,15.9,1.0
2013,20130703,야간,수,1,1,0,0,0,서울,동대문구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,기타/불명,기타/불명,중형,자전거,959181.0,1952707.0,127.0377467,37.57283243,47029,서울특별시 성동구청,서울특별시 성동구 청계천로10가길 72-30,서울특별시 성동구 마장동 465-14,생활방범,3,200.0,360도 전방면,30.0,201712,02-2286-5879,37.571308,127.036606,2020/06/08,3030000,서울특별시 성동구,어린이집,햇살어린이집,서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,37.57281917,127.0369829,서울특별시 동대문구청,동대문경찰서,N,1.0,,2019/11/25,3050000,서울특별시 동대문구,0,11,0,25.2,20.5,30.7,
2013,20130718,야간,목,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,중형,보행자,959201.0,1952630.0,127.0380001,37.57232326,47029,서울특별시 성동구청,서울특별시 성동구 청계천로10가길 72-30,서울특별시 성동구 마장동 465-14,생활방범,3,200.0,360도 전방면,30.0,201712,02-2286-5879,37.571308,127.036606,2020/06/08,3030000,서울특별시 성동구,어린이집,햇살어린이집,서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,37.57281917,127.0369829,서울특별시 동대문구청,동대문경찰서,N,1.0,,2019/11/25,3050000,서울특별시 동대문구,0,11,0,25.1,23.8,27.7,26.5
2013,20130317,주간,일,1,1,0,0,0,서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,953087.0,1951645.0,126.96866029999998,37.56323439,23815,서울특별시 중구청,서울특별시 중구 통일로 102 옆,서울특별시 중구 의주로1가 44-2,생활방범,2,200.0,회전형,30.0,201401,02-3396-4744,37.563955,126.96867900000002,2019/11/21,3010000,서울특별시 중구,초등학교,미동초등학교,서울특별시 서대문구 충정로 52,서울특별시 서대문구 미근동 36,37.563179,126.965787,서울특별시 서대문구청,서울특별시 서대문경찰서,N,2.0,9~12,2019/03/04,3120000,서울특별시 서대문구,0,97,0,8.2,3.4,15.9,7.5
2013,20131211,야간,수,1,2,0,1,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951571.0,1951001.0,126.9516836,37.55708709,4291,서울특별시 마포구청,서울특별시 마포구 신촌로30길 4,서울특별시 마포구 아현동 347-3,생활방범,1,200.0,360도전방면,30.0,201003,02-3153-8432,37.55679,126.951941,2019/06/25,3130000,서울특별시 마포구,초등학교,북성초등학교,서울특별시 서대문구 북아현로5나길 84,서울특별시 서대문구 북아현2동 215,37.559433,126.951959,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,6~7,2019/03/04,3120000,서울특별시 서대문구,0,97,0,-1.7,-4.3,0.2,2.6
2012,20120425,야간,화,1,1,0,0,0,서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,대형,942105.0,1945195.0,126.8449726,37.504211100000006,14217,서울특별시 양천구청,서울특별시 양천구 남부순환로 698,서울특별시 양천구 신정동 739-13 공원안쪽,생활방범,1,200.0,120도,30.0,201512,02-2620-4793,37.506923,126.843573,2019/11/20,3140000,서울특별시 양천구,유치원,매봉초병설유치원,서울특별시 구로구 고척로21길 55,,37.50491677,126.84437500000001,서울특별시 구로구청,구로경찰서,N,,,2019/10/28,3160000,서울특별시 구로구,0,95,0,15.1,10.5,20.7,28.0
2012,20120402,야간,월,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,952673.0,1952693.0,126.9640507,37.57239466,29713,서울특별시 종로구청,서울특별시 종로구 인왕산로1길 29,"서울특별시 종로구 사직동 304-36, 세븐일레븐 맞은편",생활방범,2,200.0,360도전방면,30.0,201312,02-2148-4301,37.5735323,126.9640974,2019/09/18,3000000,서울특별시 종로구,특수학교,수도사랑의학교,서울특별시 종로구 사직로7길17,서울특별시 종로구 사직동 262-57,37.574721,126.965217,종로구청,종로경찰서,N,1.0,12,2019/01/14,3000000,서울특별시 종로구,0,6,0,8.3,3.5,14.1,22.0
