발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2019,20191023,야,수,1,0,0,0,0,서울,강서구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942318,1950122,126.8469953,37.54863168,유치원,강서유치원,서울특별시 강서구 까치산로 116 (화곡동),,37.54821183,126.8500391,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,9,17,14.3,20.7,,0
2019,20191023,야,수,1,1,1,0,0,서울,강북구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,958871,1959659,127.0338454,37.63547845,초등학교,서울수송초등학교,서울특별시 강북구 한천로 124길 14,서울특별시 강북구 번동 456,37.63732,127.0332052,강북구청,강북경찰서,Y,9,25,2019-05-10,3080000,서울특별시 강북구,0,1,17,14.3,20.7,,0
2019,20191023,야,수,1,1,1,0,0,서울,강북구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,958871,1959659,127.0338454,37.63547845,어린이집,번2동어린이집,서울특별시 강북구 덕릉로40길 48,서울특별시 강북구 번동 520,37.63375,127.03203,강북구청,강북경찰서,Y,2,7,2019-05-10,3080000,서울특별시 강북구,0,7,17,14.3,20.7,,0
2019,20191023,야,수,1,1,1,0,0,서울,강북구,차대차,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,958871,1959659,127.0338454,37.63547845,어린이집,예닮어린이집,서울특별시 강북구 한천로120길 3,서울특별시 강북구 번동 430-66,37.63491,127.03569,강북구청,강북경찰서,Y,2,6,2019-05-10,3080000,서울특별시 강북구,0,7,17,14.3,20.7,,0
2019,20191023,야,수,1,0,0,0,0,서울,송파구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966274,1946295,127.118364,37.51532571,초등학교,방이초등학교,서울특별시 송파구 위례성대로10길 4,서울특별시 송파구 방이1동 167,37.51343088,127.1204982,서울특별시 송파구청,송파경찰서,Y,6,6~15,2020-02-20,3230000,서울특별시 송파구,0,4,17,14.3,20.7,,0
2019,20191023,야,수,1,0,0,0,0,서울,송파구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966274,1946295,127.118364,37.51532571,유치원,수정유치원,서울특별시 송파구 위례성대로 28,서울특별시 송파구 방이2동 45-4,37.51597328,127.1153126,서울특별시 송파구청,송파경찰서,Y,1,4~6,2020-02-20,3230000,서울특별시 송파구,0,9,17,14.3,20.7,,0
2019,20191025,주,금,1,16,5,8,3,서울,송파구,차대차,측면충돌,신호위반,교차로,교차로내,승합차,승용차,968157,1945366,127.1397115,37.50701911,초등학교,거여초등학교,서울특별시 송파구 마천로25길 18,서울특별시 송파구 오금동 108-1,37.50516942,127.1409872,서울특별시 송파구청,송파경찰서,Y,3,7~12,2020-02-20,3230000,서울특별시 송파구,20170623,10,16.7,13.1,22,0,1
2019,20191025,주,금,1,16,5,8,3,서울,송파구,차대차,측면충돌,신호위반,교차로,교차로내,승합차,승용차,968157,1945366,127.1397115,37.50701911,유치원,거여병설유치원,서울특별시 송파구 마천로25길 18,서울특별시 송파구 오금동 108-1,37.50516942,127.1409872,서울특별시 송파구청,송파경찰서,Y,4,7~12,2020-02-20,3230000,서울특별시 송파구,0,10,16.7,13.1,22,0,0
2019,20191028,주,월,1,2,0,2,0,서울,강서구,차대차,측면충돌,과속,교차로,교차로내,승용차,승용차,938629,1952810,126.8050107,37.57262005,초등학교,개화초등학교,서울특별시 강서구 양천로 11 (방화동),,37.57394274,126.8046641,서울특별시 강서구청,강서경찰서,Y,2,20,2020-01-01,3150000,서울특별시 강서구,20171020,97,12.9,7.4,17.7,1.7,1
2019,20191030,주,수,1,0,0,0,0,서울,중랑구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,962858,1957313,127.0791519,37.61450329,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.61646036,127.0793223,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,9,11.2,5,17.7,,0
2019,20191030,야,수,1,0,0,0,0,서울,관악구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,948187,1943020.3,126.9139344,37.48497161,유치원,건영유치원,서울특별시 관악구 조원로 114,,37.484844,126.914908,서울특별시 관악구청,서울관악경찰서,Y,3,6~12,2020-05-31,3200000,서울특별시 관악구,0,97,11.2,5,17.7,,0
2019,20191030,야,수,1,0,0,0,0,서울,관악구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,948187,1943020.3,126.9139344,37.48497161,어린이집,구립새빛어린이집,서울특별시 관악구 신사로10길 29,,37.4863192,126.9151491,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,10,11.2,5,17.7,,0
2019,20191101,주,금,1,0,0,0,0,서울,성북구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,건설기계,없음,956335,1957582,127.0052275,37.6166411,유치원,개동유치원,서울특별시 성북구 보국문로 143,서울특별시 성북구 정릉동 771-3,37.6157955,127.0049727,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,10,14.9,11.4,20.5,,0
2019,20191101,야,금,1,1,1,0,0,서울,강남구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,962801,1944513,127.0791554,37.49913029,초등학교,대진초등학교,서울특별시 강남구 개포로109길 74,,37.497027,127.0780785,서울특별시 강남구청,수서경찰서,Y,3,9,2020-06-24,3220000,서울특별시 강남구,0,97,14.9,11.4,20.5,,0
2019,20191102,주,토,1,0,0,0,0,서울,서대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951135,1954901,126.9464872,37.59221527,초등학교,인왕초등학교,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590337,126.945194,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,5,13~15,2019-03-04,3120000,서울특별시 서대문구,0,95,13.6,8.3,18.7,,0
2019,20191102,주,토,1,0,0,0,0,서울,서대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951135,1954901,126.9464872,37.59221527,초등학교,홍제초등학교,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,13.6,8.3,18.7,,0
2019,20191102,주,토,1,0,0,0,0,서울,서대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951135,1954901,126.9464872,37.59221527,유치원,인왕초교(병설)유치원,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590337,126.945194,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,13~15,2019-03-04,3120000,서울특별시 서대문구,0,95,13.6,8.3,18.7,,0
2019,20191102,주,토,1,0,0,0,0,서울,서대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951135,1954901,126.9464872,37.59221527,유치원,홍제초교(병설)유치원,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,13.6,8.3,18.7,,0
2019,20191108,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,보행자 보호의무 위반,단일로,기타단일로,화물차,보행자,943379,1943955,126.8594813,37.49311389,유치원,미림유치원,서울특별시 구로구 개봉로18길 37,,37.490828,126.857951,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,9,6.8,1.1,13,,0
2019,20191109,주,토,1,0,0,0,0,서울,관악구,차대사람,횡단중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,949331,1943801,126.92682,37.49207172,특수학교,새롬학교,서울특별시 관악구 보라매로 44,,37.493126,126.927367,서울특별시 관악구청,서울관악경찰서,Y,2,20,2020-05-31,3200000,서울특별시 관악구,0,98,9.5,3.5,17.2,,0
2019,20191115,야,금,1,0,0,0,0,서울,송파구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,966009,1947547,127.1153075,37.52660079,초등학교,풍성초등학교,서울특별시 송파구 강동대로 62,서울특별시 송파구 풍납2동 388-8,37.52655192,127.1144194,서울특별시 송파구청,송파경찰서,Y,3,20,2020-02-20,3230000,서울특별시 송파구,20170621,10,5.6,1.4,7.6,18.8,1
2019,20191115,야,금,1,0,0,0,0,서울,송파구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,966009,1947547,127.1153075,37.52660079,유치원,동화나라유치원,서울특별시 송파구 강동대로3길 23,서울특별시 송파구 풍납2동 238-2,37.52881786,127.115429,서울특별시 송파구청,송파경찰서,Y,1,7~8,2020-02-20,3230000,서울특별시 송파구,0,9,5.6,1.4,7.6,18.8,0
2019,20191115,야,금,1,0,0,0,0,서울,송파구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,966009,1947547,127.1153075,37.52660079,어린이집,열매어린이집,서울특별시 송파구 올림픽로47길 9,서울특별시 송파구 풍납2동 401-1,37.52741692,127.1180409,서울특별시 송파구청,송파경찰서,Y,1,6,2020-02-20,3230000,서울특별시 송파구,0,6,5.6,1.4,7.6,18.8,0
2019,20191115,야,금,1,0,0,0,0,서울,송파구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,966009,1947547,127.1153075,37.52660079,어린이집,풍납어린이집,서울특별시 송파구 토성로 60,서울특별시 송파구 풍납2동 403-4,37.5288075,127.116554,서울특별시 송파구청,송파경찰서,Y,1,15~25,2020-02-20,3230000,서울특별시 송파구,0,6,5.6,1.4,7.6,18.8,0
2019,20191127,야,수,1,0,0,0,0,서울,서초구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,957698,1942719.2,127.0215284,37.48274234,초등학교,서일초등학교,서울특별시 서초구 남부순환로339길 38,서울특별시 서초구 서초1동 1436-8,37.4851011,127.0222731,서울시 서초구,서초경찰서,Y,1,5,2019-06-03,3210000,서울특별시 서초구,20171115,98,3.1,0.3,6.8,,1
2019,20191203,주,화,1,0,0,0,0,서울,동대문구,차대차,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,961052,1955093,127.0588073,37.59441915,유치원,젬마유치원,서울특별시 동대문구 이문로12길 20,서울특별시 동대문구 이문동 321-31,37.5929418,127.0594186,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,6,0.5,-5,4.2,0.6,0
2019,20191203,주,화,1,0,0,0,0,서울,동대문구,차대차,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,961052,1955093,127.0588073,37.59441915,유치원,동안유치원,서울특별시 동대문구 회기로25길 67,서울특별시 동대문구 이문동 346-99,37.59253942,127.0568457,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9,0.5,-5,4.2,0.6,0
2019,20191203,야,화,1,0,0,0,0,서울,관악구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,949957.1,1943202.2,126.933943,37.48670874,어린이집,아뜰어린이집,서울특별시 관악구 봉천로23다길 23,서울특별시 관악구 봉천동 965-1,37.48750132,126.9369662,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,17,0.5,-5,4.2,0.6,0
2019,20191207,야,토,1,0,0,0,0,서울,노원구,차대차,추돌,신호위반,교차로,교차로내,승용차,이륜차,962122,1960732,127.0706354,37.64528944,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2,20,2020-07-14,3100000,서울특별시 노원구,0,97,-2.4,-5.5,1.2,0.1,0
2019,20191207,야,토,1,0,0,0,0,서울,노원구,차대차,추돌,신호위반,교차로,교차로내,승용차,이륜차,962122,1960732,127.0706354,37.64528944,어린이집,꿈동산어린이집,서울특별시 노원구 노원로22길 34,서울특별시 노원구 중계1동361-1,37.64735098,127.0717722,노원구청,노원경찰서,Y,1,12,2020-07-14,3100000,서울특별시 노원구,0,10,-2.4,-5.5,1.2,0.1,0
2019,20191207,야,토,1,0,0,0,0,서울,노원구,차대차,추돌,신호위반,교차로,교차로내,승용차,이륜차,962122,1960732,127.0706354,37.64528944,유치원,상원유치원,서울특별시 노원구 노원로19길 31,서울특별시 노원구 중계3동 511-2,37.64348576,127.0687546,노원구청,노원경찰서,Y,1,12~20,2020-07-14,3100000,서울특별시 노원구,0,96,-2.4,-5.5,1.2,0.1,0
2019,20191214,주,토,1,0,0,0,0,서울,성북구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,959528,1957237,127.0414257,37.6136777,유치원,한마음유치원,서울특별시 성북구 월계로 124,,37.6161682,127.0411878,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,97,2.7,-0.1,6.4,0,0
2019,20191214,주,토,1,0,0,0,0,서울,성북구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,959528,1957237,127.0414257,37.6136777,유치원,영천유치원,서울특별시 성북구 장위로 34,서울특별시 성북구 장위동 231-46,37.61412669,127.0404596,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,10,2.7,-0.1,6.4,0,0
2019,20191214,주,토,1,0,0,0,0,서울,성북구,차량단독,기타,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,959528,1957237,127.0414257,37.6136777,어린이집,도담어린이집,서울특별시 성북구 장위로20길 17-7,,37.6131154,127.0435012,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,4,2020-02-28,3070000,서울특별시 성북구,0,10,2.7,-0.1,6.4,0,0
2019,20191216,주,월,1,0,0,0,0,서울,강서구,차대차,기타,신호위반,교차로,교차로부근,이륜차,승합차,944403,1950020,126.8706056,37.54784052,유치원,동연유치원,서울특별시 양천구 목동중앙북로7길 22,서울특별시 양천구 목3동 602-16,37.548809,126.8677075,서울특별시 양천구청,양천경찰서,Y,3,6,2020-06-01,3140000,서울특별시 양천구,0,97,7.8,2.1,12.9,,0
2019,20191216,주,월,1,0,0,0,0,서울,강서구,차대차,기타,신호위반,교차로,교차로부근,이륜차,승합차,944403,1950020,126.8706056,37.54784052,유치원,신목유치원,서울특별시 양천구 목동중앙북로10길 7-10,서울특별시 양천구 목2동 504-12,37.546331,126.870203,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,97,7.8,2.1,12.9,,0
2019,20191217,야,화,1,0,0,0,0,서울,관악구,차대차,측면충돌,중앙선 침범,단일로,기타단일로,자전거,승용차,950385,1942872,126.9388052,37.48375565,어린이집,구립선봉어린이집,서울특별시 관악구 봉천로27길 20,,37.485148,126.939675,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,97,7.7,3.2,10.2,9.8,0
2019,20191220,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942052,1944307,126.8444429,37.49620416,어린이집,세라핌어린이집,서울특별시 구로구 고척로18길 92,,37.497724,126.8450222,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,1,-1.1,-3.5,2,0,0
2019,20191220,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942052,1944307,126.8444429,37.49620416,초등학교,오류초등학교,서울특별시 구로구 경인로19길 39,,37.49752903,126.8420281,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96,-1.1,-3.5,2,0,0
2019,20191220,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942052,1944307,126.8444429,37.49620416,유치원,준희유치원,서울특별시 구로구 경인로19길 8,,37.49605966,126.8428318,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96,-1.1,-3.5,2,0,0
2019,20191220,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,942052,1944307,126.8444429,37.49620416,어린이집,코레일오류동어린이집,서울특별시 구로구 경인로20가길 24,,37.49548271,126.8453299,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96,-1.1,-3.5,2,0,0
2019,20191230,야,월,1,0,0,0,0,서울,관악구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,949345,1943932,126.9269693,37.49325322,특수학교,새롬학교,서울특별시 관악구 보라매로 44,,37.493126,126.927367,서울특별시 관악구청,서울관악경찰서,Y,2,20,2020-05-31,3200000,서울특별시 관악구,0,98,2.7,-5.7,6.8,0.4,0
2019,20191231,야,화,1,0,0,0,0,서울,강남구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,964440,1943029,127.0977693,37.48581892,유치원,반디유치원,서울특별시 강남구 광평로47길 17,,37.48790982,127.0981867,서울특별시 강남구청,수서경찰서,Y,2,9.6,2020-06-24,3220000,서울특별시 강남구,0,7,-7.9,-10.9,-4.5,0,0
2019,20191231,야,화,1,0,0,0,0,서울,강남구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,964440,1943029,127.0977693,37.48581892,어린이집,수서어린이집,서울특별시 강남구 광평로 242,,37.486135,127.099054,서울특별시 강남구청,수서경찰서,Y,1,8,2020-06-24,3220000,서울특별시 강남구,0,12,-7.9,-10.9,-4.5,0,0
