관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
서울특별시 중구청,서울특별시 중구 중림로8길 28 (중림동),서울특별시 중구 중림동 324-9,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5575,126.966,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 만리재로35길 30 (만리동1가),서울특별시 중구 만리동1가 35-10,생활방범,4,200,회전형,30,16-Dec,02-3396-4744,37.5566,126.9676,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 만리재로37길 30 (만리동1가),서울특별시 중구 만리동1가 54-5,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.557,126.9665,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 만리재로37길 68 (만리동1가),서울특별시 중구 만리동1가 56-30,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5566,126.9651,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 손기정로 73 (만리동2가),서울특별시 중구 만리동2가 2,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5557,126.9635,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 만리재로21길 9 (만리동2가),서울특별시 중구 만리동2가 218-26,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5527,126.9633,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로8길 10 (중림동,서울특별시 중구 중림동 324-4,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5575,126.9671,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동2가 6-1,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5549,126.9647,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로4길 24 (중림동),서울특별시 중구 중림동 396-8,생활방범,1,200,회전형,30,15-Dec,02-3396-4744,37.5582,126.9643,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로4길46,서울특별시 중구 중림동392-8,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5569,126.9646,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로6길 9 (중림동),서울특별시 중구 중림동 565,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5601,126.9661,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로 53 (남창동),서울특별시 중구 남창동 47-17,생활방범,1,200,회전형,30,14-Nov,02-3396-4744,37.5587,126.9781,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문시장8길 25 (남창동),서울특별시 중구 남창동 9-28,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5591,126.9787,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문시장4길 28-16 (회현동1가),서울특별시 중구 남창동 51-1,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5589,126.9765,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문시장4길 29 (남창동),서울특별시 중구 남창동 49,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5586,126.9772,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로 42 (충무로1가),서울특별시 중구 충무로1가 52,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5614,126.9808,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로 112(환구단3),서울특별시 중구 소공동 87-14,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5649,126.9794,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로 37 (남창동),서울특별시 중구 남창동 281,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5584,126.9762,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문시장8길 2 (남창동),서울특별시 중구 남창동 31-1,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5604,126.9786,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소파로 141,서울특별시 중구 남산동3가 30-7,어린이보호,4,200,회전형,30,16-Dec,02-3396-4744,37.5598,126.9875,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로83-1,서울특별시 중구 순화동 6-19,생활방범,4,200,회전형,30,15-Dec,02-3396-4744,37.5623,126.9704,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로 112(환구단 정문2),서울특별시 중구 소공동 87-14,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5653,126.979,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 22 (정동),서울특별시 중구 정동 28,생활방범,3,130,회전형,30,12-Jun,02-3396-4744,37.5663,126.9692,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 덕수궁길 140 (정동),서울특별시 중구 정동 1-68,생활방범,1,130,회전형,30,10-Oct,02-3396-4744,37.5692,126.9744,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 통일로 92 (순화동),서울특별시 중구 순화동 1-88,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.564,126.9695,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로11길 26 (서소문동),서울특별시 중구 서소문동 120,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5622,126.9746,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 통일로4길 22 (순화동),서울특별시 중구 순화동 1-1,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5647,126.9688,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로 112(환구단 정문1),서울특별시 중구 소공동 87-14,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5652,126.9792,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 덕수궁길 83 (정동),서울특별시 중구 정동 1-8,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5687,126.9742,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로11길 1 (서소문동),서울특별시 중구 서소문동 55-3,생활방범,1,200,회전형,30,14-Nov,02-3396-4744,37.5629,126.9731,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,어린이보호,1,200,회전형,30,12-Dec,02-3396-4744,37.5568,126.9791,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로6가길 36-2 (남창동),서울특별시 중구 남창동 205-105,생활방범,3,200,회전형,30,12-Jun,02-3396-4744,37.5562,126.9773,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로3길 10-10 (회현동1가),서울특별시 중구 회현동1가 51-2,생활방범,2,130,회전형,30,12-Jun,02-3396-4744,37.5574,126.982,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12가길 21 (회현동1가),서울특별시 중구 회현동1가 148-23,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5557,126.981,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로 112(환구단4),서울특별시 중구 소공동 87-14,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5651,126.9803,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로2길 1 (남창동),서울특별시 중구 남창동 168-21,생활방범,1,200,회전형,30,17-Sep,02-3396-4744,37.5575,126.9773,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로4길 52-5,서울특별시 중구 회현동1가 82-8,생활방범,1,200,고정형,30,18-Nov,02-3396-4744,37.5577,126.9804,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로4길 52,서울특별시 중구 회현동1가 82-18,생활방범,2,200,고정형,30,18-Nov,02-3396-4744,37.5577,126.9801,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 43 (회현동),서울특별시 중구 회현동 100-121,생활방범,1,200,회전형,30,15-Dec,02-3396-4744,37.5576,126.9794,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12가길 19 (회현동1가),서울특별시 중구 회현동1가 148,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5561,126.9811,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로 48-1 (남창동),서울특별시 중구 회현동1가 194-15,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5582,126.9781,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로3길 7 (회현동2가),서울특별시 중구 회현동2가 56,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.5576,126.9825,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로10길 8 (회현동),서울특별시 중구 회현동1가 94-2,생활방범,1,200,회전형,30,16-Dec,02-3396-4744,37.559,126.9802,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-5 (회현동1가),서울특별시 중구 회현동1가 109,생활방범,2,200,회전형,30,16-Dec,02-3396-4744,37.5569,126.9816,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로6가길 24,서울특별시 중구 남창동 205-94,생활방범,2,200,고정형,30,18-Oct,02-3396-4744,37.5564,126.9784,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,생활방범,3,200,회전형,30,17-Sep,02-3396-4744,37.5567,126.9787,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 80 (회현동1가),서울특별시 중구 회현동1가 100-239,생활방범,1,200,회전형,30,15-Dec,02-3396-4744,37.5562,126.9803,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로7길 10 (중림동),서울특별시 중구 중림동 149-57,어린이보호,1,130,회전형,30,12-Sep,02-3396-4744,37.5584,126.9674,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 청파로 464 (중림동),서울특별시 중구 중림동 352,생활방범,1,130,회전형,30,12-Jun,02-3396-4744,37.5613,126.9678,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로4길 46 (중림동),서울특별시 중구 중림동 1044,생활방범,1,130,회전형,30,12-Jun,02-3396-4744,37.5572,126.9639,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로 11-2 (중림동),서울특별시 중구 중림동 184-1,생활방범,1,200,회전형,30,16-May,02-3396-4744,37.5591,126.965,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로6길 34 (중림동),서울특별시 중구 중림동 149,생활방범,1,130,회전형,30,11-Sep,02-3396-4744,37.5596,126.9673,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로17길 123 (신당동),서울특별시 중구 다산동 432-2292,생활방범,1,200,회전형,30,15-Dec,02-3396-4744,37.5538,127.0045,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽4),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5639,127.0102,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽3),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5638,127.0099,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽2),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5633,127.0103,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽1),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5644,127.0098,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 실내),서울특별시 중구 광희동2가 105,시설물관리,1,130,고정형,30,09-Jun,02-3396-4744,37.5643,127.01,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문2),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5642,127.0101,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문1),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5642,127.0099,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,2,200,고정형,30,19-May,02-3396-4744,37.5613,126.9807,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,3,200,고정형,30,19-May,02-3396-4744,37.5617,126.9805,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로5가 9-2,서울특별시 중구 세종대로 지하 2,생활방범,3,200,회전형,30,18-Jul,02-3396-4744,37.5575,126.972,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로5가 9-2,서울특별시 중구 세종대로 지하 2,생활방범,3,200,회전형,30,18-Jul,02-3396-4744,37.5574,126.9718,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-22,서울특별시 중구 회현동1가 105-1,생활방범,2,200,고정형,30,17-Dec,02-3396-4744,37.5569,126.9809,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 49-17,서울특별시 중구 회현동1가 100-197,생활방범,1,200,고정형,30,17-Dec,02-3396-4744,37.5571,126.9808,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 65-8,서울특별시 중구 회현동1가 100-171,생활방범,3,200,회전형,30,17-Dec,02-3396-4744,37.5568,126.9806,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로12길 41,서울특별시 중구 회현동1가 55-3,생활방범,4,200,회전형,30,17-Sep,02-3396-4744,37.5578,126.9814,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,130,고정형,30,13-Feb,02-3396-4744,37.568,126.9715,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5681,126.9717,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로3길 34,서울특별시 중구 회현동1가 142-16,생활방범,3,200,회전형,30,17-Sep,02-3396-4744,37.5567,126.9825,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 101,서울특별시 중구 회현동 147-25,생활방범,3,200,고정형,30,17-Sep,02-3396-4744,37.5553,126.9809,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로8길 70,서울특별시 중구 회현동1가 100-38,생활방범,3,200,회전형,30,16-Dec,02-3396-4744,37.5567,126.9802,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 후암로 60길 17,서울특별시 중구 남대문로5가 542,생활방범,3,200,회전형,30,16-Dec,02-3396-4744,37.5546,126.9741,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 만리재로 33길22,서울특별시 중구 만리동1가 62-15,어린이보호,3,200,회전형,30,18-Oct,02-3396-4744,37.5556,126.9673,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 중림로 7길 23-22,서울특별시 중구 중림동 149-28,생활방범,3,200,회전형,30,16-Dec,02-3396-4744,37.5588,126.9683,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5681,126.9714,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.568,126.9714,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로 112(환구단 실내),서울특별시 중구 소공동 87-14,시설물관리,1,130,고정형,30,13-Feb,02-3396-4744,37.5651,126.9797,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 순화동 1-144,서울특별시 중구 순화동 1-144,생활방범,2,200,회전형,30,19-Sep,02-3396-4744,37.565,126.9713,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 정동길 12-11,서울특별시 중구 정동 28-11,생활방범,2,200,회전형,30,19-Sep,02-3396-4744,37.5671,126.9691,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다동길 11,서울특별시 중구 다동 46,생활방범,3,200,회전형,30,16-Dec,02-3396-4744,37.5679,126.98,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로18길 88,서울특별시 중구 회현동1가 144-35,생활방범,2,200,고정형,30,18-Oct,02-3396-4744,37.5572,126.9844,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로6가길 37,서울특별시 중구 회현동1가 144-39,생활방범,3,200,회전형,30,17-Sep,02-3396-4744,37.5569,126.9841,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로 20길 41-6,서울특별시 중구 남산동2가19-2,생활방범,3,200,회전형,30,16-Dec,02-3396-4744,37.5586,126.9866,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로20나길42,서울특별시 중구 남산동2가 49-14,생활방범,3,200,회전형,30,16-Dec,02-3396-4744,37.5575,126.9852,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5681,126.9738,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 덕수궁길 130,서울특별시 중구 정동 1-23,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5679,126.9737,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로 118 (남대문로1가 ),서울특별시 중구 남대문로1가 19,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5676,126.9834,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 남대문로 118 (남대문로1가 ),서울특별시 중구 남대문로1가 19,시설물관리,1,130,고정형,30,12-Dec,02-3396-4744,37.5678,126.9829,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,고정형,30,12-Dec,02-3396-4744,37.5667,126.9756,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,고정형,30,12-Dec,02-3396-4744,37.5672,126.9763,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,고정형,30,12-Dec,02-3396-4744,37.5673,126.9757,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,고정형,30,12-Dec,02-3396-4744,37.5673,126.9757,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로 19길 16,서울특별시 중구 정동 3-7,시설물관리,1,41,고정형,30,12-Dec,02-3396-4744,37.5673,126.9757,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5641,126.9724,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5639,126.9728,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5642,126.9728,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 서소문로11길 19,서울특별시 중구 정동 34-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5638,126.9724,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 세종대로 93(대한문 앞),서울특별시 중구 태평로2가 360-1,시설물관리,1,200,회전형,30,18-Feb,02-3396-4744,37.5648,126.9769,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5608,127.0031,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5608,127.0031,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5608,127.0032,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5575,127.0014,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5572,127.0013,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5573,127.0009,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5576,127.001,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5574,127.001,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5575,127.0011,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5575,127.0012,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,1,200,고정형,30,12-Dec,02-3396-4744,37.5574,127.0013,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 장충단로 60(서울성곽 토끼굴),서울특별시 중구 장충동2가 산5-5,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5514,127.0039,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 장충단로 60(서울성곽 팔각정2),서울특별시 중구 장충동2가 산5-6,시설물관리,1,41,고정형,30,10-Jan,02-3396-4744,37.5537,127.0044,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 장충단로 60(서울성곽 팔각정1),서울특별시 중구 장충동2가 산5-5,시설물관리,1,41,고정형,30,10-Jan,02-3396-4744,37.5499,127.0044,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로 385-1(성제묘),서울특별시 중구 방산동 4-96,시설물관리,1,130,고정형,30,13-Feb,02-3396-4744,37.5688,127.0018,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 동호로 385-1(성제묘),서울특별시 중구 방산동 4-96,시설물관리,1,200,고정형,30,13-Feb,02-3396-4744,37.5688,127.0018,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 뒷편2),서울특별시 중구 광희동2가 105,시설물관리,1,41,고정형,30,09-Jun,02-3396-4744,37.563,127.01,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 뒷편1),서울특별시 중구 광희동2가 105,시설물관리,1,41,고정형,30,09-Jun,02-3396-4744,37.563,127.0102,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽5),서울특별시 중구 광희동2가 105,시설물관리,1,200,고정형,30,13-Jan,02-3396-4744,37.5633,127.0098,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로36가길 38 (필동2가),서울특별시 중구 필동2가 104-1,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5587,126.9958,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 필동로1길 31 (필동3가),서울특별시 중구 필동3가 28-32,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5587,126.9979,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 다산로42길 55 (신당5동),서울특별시 중구 신당5동 132-9,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5642,127.0192,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로31길 10,서울특별시 중구 필동1가 43-3,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5616,126.9925,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 수표로2길 13,서울특별시 중구 충무로3가 59-24,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5621,126.9912,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로20길 25-26,서울특별시 중구 남산동2가 18-5,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5591,126.9863,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 퇴계로24길 14,서울특별시 중구 남산동3가 18-2,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5604,126.9875,2019-11-21,3010000,서울특별시 중구
서울특별시 중구청,서울특별시 중구 소공로6길 14,서울특별시 중구 회현동2가 32-2,쓰레기단속,1,200,고정형,30,17-Sep,02-3396-4744,37.5585,126.9839,2019-11-21,3010000,서울특별시 중구
