발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015-11-03 13:13,주,화,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,보행자,보행자,969452,1950033,127.1541694,37.54912871
2015,2015-11-03 13:35,주,화,1,1,0,0,0,충북,제천시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,1064916,1902145,128.2306929,37.11572487
2015,2015-11-03 13:15,주,화,1,1,0,0,0,광주,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,942535,1685369,126.8690167,35.1619396
2015,2015-11-03 14:10,주,화,1,1,0,0,0,전남,여수시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,농기계,농기계,없음,없음,1025113,1629090,127.7740628,34.65577466
2015,2015-11-03 16:22,주,화,1,1,0,0,0,부산,강서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,화물차,대형,보행자,보행자,1126334,1680801,128.8863443,35.11446359
2015,2015-11-03 17:00,주,화,1,1,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,이륜차,중형,970858,1935968,127.1706434,37.42239884
2015,2015-11-03 18:15,야,화,1,1,0,0,0,충남,서산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,913860,1867254,126.5344165,36.79953222
2015,2015-11-03 18:00,야,화,1,1,0,0,0,경북,의성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,농기계,농기계,1113504,1813779,128.7643812,36.31468254
2015,2015-11-04 0:15,야,수,1,3,1,1,0,경기,의왕시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,화물차,소형,956451,1932361,127.0080357,37.38932147
2015,2015-11-04 4:25,야,수,1,1,0,0,0,경기,성남시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,중형,964482,1934281,127.0986658,37.40697021
2015,2015-11-04 6:51,주,수,1,1,0,0,0,경기,성남시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,없음,없음,971016,1940355,127.1722566,37.46194649
2015,2015-11-04 7:40,주,수,1,5,2,2,0,경기,화성시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승합차,대형,944231,1906111,126.871964,37.15206294
2015,2015-11-04 7:03,주,수,1,2,1,0,0,전북,고창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,화물차,소형,승합차,중형,926725,1716454,126.6926524,35.44117653
2015,2015-11-04 8:00,주,수,1,1,0,0,0,경북,영주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,1093360,1877938,128.5478174,36.89514421
2015,2015-11-04 8:20,주,수,1,1,0,0,0,경북,영양군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,소형,승용차,중형,1144340,1852962,129.1150859,36.66365946
2015,2015-11-04 9:15,주,수,1,1,0,0,0,대구,수성구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로부근,자전거,자전거,승용차,소형,1108309,1761310,128.6993187,35.84233379
2015,2015-11-04 10:15,주,수,1,1,0,0,0,서울,강남구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,자전거,자전거,965330,1940550,127.1079529,37.46350832
2015,2015-11-04 10:50,주,수,1,2,1,0,0,전북,김제시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,944553,1757319,126.8862612,35.81076861
2015,2015-11-04 12:32,주,수,1,1,0,0,0,서울,노원구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,961799,1961955,127.0669102,37.65629917
2015,2015-11-04 13:40,주,수,1,1,0,0,0,충북,제천시,차량단독,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,1061641.4,1907290.5,128.1942603,37.16232553
2015,2015-11-04 17:30,주,수,1,1,0,0,0,경남,창녕군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,농기계,농기계,1092143,1717705,128.5153516,35.4508858
2015,2015-11-04 19:00,야,수,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,중형,보행자,보행자,939948,1889919,126.8250296,37.00584803
2015,2015-11-04 19:50,야,수,1,1,0,0,0,경북,청송군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1140748,1823469,129.0695265,36.39841446
2015,2015-11-04 22:30,야,수,1,1,0,0,0,경기,양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,954090,1968949,126.9790745,37.7189829
2015,2015-11-05 0:02,야,목,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,976567,1960833,127.2343708,37.64668208
2015,2015-11-05 4:35,야,목,1,1,0,0,0,경기,안양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,948685,1933165,126.9202528,37.3961707
2015,2015-11-05 5:40,야,목,1,2,0,1,0,전남,순천시,차대차,측면충돌,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,승용차,중형,1003161,1661022,127.5346169,34.94403216
2015,2015-11-05 9:45,주,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,946893,1948865,126.8988761,37.53757728
2015,2015-11-05 13:12,주,목,1,1,0,0,0,충북,영동군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1019587,1804653,127.7179843,36.23889557
2015,2015-11-05 14:15,주,목,1,1,0,0,0,전북,군산시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,중형,화물차,중형,937256,1772673,126.8042868,35.94875251
2015,2015-11-05 16:07,주,목,1,1,0,0,0,서울,양천구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,940176,1948634,126.8228691,37.5350838
2015,2015-11-05 16:20,주,목,1,1,0,0,0,강원,화천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1016877,2011721,127.6925028,38.10548156
2015,2015-11-05 17:20,주,목,1,1,0,0,0,경기,시흥시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,대형,이륜차,중형,928978,1926757,126.6982388,37.33711434
2015,2015-11-05 17:55,주,목,1,1,0,0,0,경기,양주시,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,건설기계,건설기계,원동기장치자전거,원동기장치자전거,960787,1980332,127.0544457,37.82188891
2015,2015-11-05 18:22,야,목,1,1,0,0,0,전북,군산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,937099,1772745,126.8025404,35.94939151
2015,2015-11-05 19:11,야,목,1,2,0,1,0,경북,청도군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,농기계,농기계,1111125,1743030,128.7279592,35.67723855
2015,2015-11-06 4:00,야,금,2,2,0,0,0,대전,서구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,중형,없음,없음,991197,1816385,127.4018986,36.34482378
2015,2015-11-06 6:05,주,금,1,1,0,0,0,대구,북구,차대사람,기타,기타,운전자법규위반,과속,교차로,교차로부근,승용차,중형,보행자,보행자,1095998,1766394,128.5636322,35.88944708
2015,2015-11-06 6:35,주,금,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,927348,1938488,126.6786869,37.44271864
2015,2015-11-06 7:55,주,금,1,1,0,0,0,서울,강동구,차대사람,기타,기타,운전자법규위반,신호위반,교차로,교차로부근,승용차,경형,보행자,보행자,970884,1951461,127.170324,37.56204626
2015,2015-11-06 9:06,주,금,1,2,0,1,0,경기,양주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,959495,1976178,127.0399981,37.78439283
2015,2015-11-06 12:37,주,금,1,1,0,0,0,서울,관악구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,954021,1942022,126.9799835,37.47628252
2015,2015-11-06 12:05,주,금,1,1,0,0,0,부산,사하구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,자전거,자전거,1132845,1677156,128.9571888,35.08076811
2015,2015-11-06 14:35,주,금,1,2,1,0,0,전북,남원시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,없음,없음,997303,1710072,127.4703041,35.38632688
2015,2015-11-06 18:40,야,금,1,1,0,0,0,충북,진천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,989001,1876056,127.3765718,36.88273498
2015,2015-11-06 18:30,야,금,1,1,0,0,0,충남,아산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,949465,1864386,126.933696,36.77624978
2015,2015-11-06 18:20,야,금,1,1,0,0,0,울산,북구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,없음,없음,1174889,1736396,129.4308351,35.60821219
2015,2015-11-06 19:15,야,금,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,885835,1491331,126.2722449,33.4075773
2015,2015-11-06 21:14,야,금,1,1,0,0,0,경기,가평군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,중형,보행자,보행자,993155,1971216,127.4223093,37.74054135
2015,2015-11-06 21:10,야,금,1,2,1,0,0,경북,성주군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,승용차,중형,1067055,1768669,128.2431727,35.91236872
2015,2015-11-06 22:50,야,금,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승합차,대형,보행자,보행자,965108,1756689,127.1138045,35.80603477
2015,2015-11-07 2:26,야,토,1,1,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,945783,1948136,126.8863664,37.53094211
2015,2015-11-07 2:40,야,토,1,1,0,0,0,경남,함안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1079108,1700017,128.3700178,35.29253617
2015,2015-11-07 3:30,야,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,967422,1868588,127.1347407,36.81491666
2015,2015-11-07 3:45,야,토,1,1,0,0,0,대구,동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,보행자,보행자,1101701,1765963,128.6267542,35.88498574
2015,2015-11-07 5:00,야,토,1,1,0,0,0,서울,광진구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,964085,1949942,127.093416,37.54811492
2015,2015-11-07 5:02,야,토,1,1,0,0,0,서울,구로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,942237,1944887,126.8464901,37.50144335
2015,2015-11-07 5:50,야,토,1,1,0,0,0,대구,남구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1099523,1761458,128.6020656,35.84459946
2015,2015-11-07 8:15,주,토,1,1,0,0,0,제주,제주시,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,중형,보행자,보행자,901739.9,1500660.9,126.4422412,33.49329066
2015,2015-11-07 9:45,주,토,1,1,0,0,0,부산,동구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,특수차,경형,1141667,1682364,129.0548188,35.12651158
2015,2015-11-07 13:20,주,토,1,1,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,경형,보행자,보행자,939578,1935697,126.8171627,37.41844284
2015,2015-11-07 14:40,주,토,1,5,2,2,0,전남,나주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,없음,없음,932884.8,1676103.9,126.7638137,35.07780248
2015,2015-11-07 14:55,주,토,1,7,6,0,0,전남,고흥군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승용차,중형,965199,1610446,127.1209757,34.48736185
2015,2015-11-07 17:52,주,토,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,보행자,보행자,940889,1949109,126.8309006,37.53941096
2015,2015-11-07 17:32,주,토,1,10,4,5,0,경북,영덕군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,승용차,중형,1170712,1836204,129.4063195,36.50830292
2015,2015-11-07 18:50,야,토,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,960561,1954730,127.0532651,37.59112642
2015,2015-11-07 18:00,야,토,1,1,0,0,0,충남,부여군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,947633.2,1808862.4,126.916938,36.27562289
2015,2015-11-07 18:05,야,토,1,2,0,1,0,전북,군산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,중형,931912,1776446,126.7447125,35.98240883
2015,2015-11-07 18:05,야,토,1,1,0,0,0,경북,의성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,1116695,1824892,128.8015866,36.4144635
2015,2015-11-07 19:20,야,토,1,1,0,0,0,경기,안산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,화물차,소형,944473,1928529,126.8730168,37.35414209
2015,2015-11-07 19:20,야,토,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,997627,1814409,127.4735611,36.32704661
2015,2015-11-07 22:35,야,토,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,993665,1827870,127.4293085,36.44838435
2015,2015-11-07 23:58,야,토,1,2,0,1,0,서울,노원구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,960882,1958905,127.0566777,37.62877036
2015,2015-11-07 23:40,야,토,1,1,0,0,0,강원,춘천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1024755,1992250,127.7816876,37.92981247
2015,2015-11-08 0:35,야,일,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,965405,1921974,127.1096697,37.29607375
2015,2015-11-08 0:50,야,일,1,1,0,0,0,충남,공주시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,중형,승합차,대형,965995,1846407,127.1197285,36.61491219
2015,2015-11-08 0:15,야,일,1,1,0,0,0,경북,안동시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1111629,1841141,128.7474404,36.56151933
2015,2015-11-08 1:19,야,일,1,1,0,0,0,서울,마포구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947543,1951400,126.9060519,37.56046272
2015,2015-11-08 1:24,야,일,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,중형,보행자,보행자,949225,1957529,126.9246705,37.61579814
2015,2015-11-08 1:22,야,일,1,1,0,0,0,경기,양주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,962869,1977405,127.0782517,37.79559512
2015,2015-11-08 3:19,야,일,1,1,0,0,0,대구,수성구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1100824,1761642,128.616493,35.84612514
2015,2015-11-08 4:45,야,일,1,1,0,0,0,경기,성남시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,967880,1937420,127.136924,37.43538802
2015,2015-11-08 6:55,주,일,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,935254,1947480,126.7672641,37.52435036
2015,2015-11-08 6:40,주,일,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,소형,보행자,보행자,945978,1686529,126.906744,35.17258998
2015,2015-11-08 8:55,주,일,1,2,1,0,0,부산,동구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,1140897,1681416,129.0462092,35.11807444
2015,2015-11-08 9:30,주,일,1,1,0,0,0,부산,해운대구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,건설기계,건설기계,1147607,1691840,129.1216839,35.21107045
2015,2015-11-08 9:35,주,일,1,1,0,0,0,경기,남양주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,없음,없음,971107,1964654,127.1723274,37.68096619
2015,2015-11-08 10:40,주,일,1,1,0,0,0,전남,담양군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,없음,없음,961298,1697030,127.0744855,35.26798319
2015,2015-11-08 10:40,주,일,1,4,2,1,0,경남,밀양시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,없음,없음,1126027,1734253,128.8912171,35.59633236
2015,2015-11-08 13:35,주,일,1,1,0,0,0,부산,영도구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1141152,1678329,129.0484802,35.09021255
2015,2015-11-08 17:45,주,일,1,1,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,화물차,소형,보행자,보행자,925648,1845124,126.668691,36.60105327
2015,2015-11-08 17:01,주,일,1,2,1,0,0,전남,영암군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승용차,중형,935299,1647351,126.792524,34.81870042
2015,2015-11-08 18:48,야,일,1,1,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,941105,1731939,126.8499574,35.58174626
2015,2015-11-08 19:50,야,일,1,1,0,0,0,경북,영천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1127004,1773962,128.9082977,35.95412697
2015,2015-11-08 20:30,야,일,1,1,0,0,0,경북,김천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1047297,1794373,128.0257417,36.14525927
2015,2015-11-08 20:02,야,일,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,984852,1816803,127.3311814,36.34851324
2015,2015-11-08 21:40,야,일,1,1,0,0,0,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1096933,1765969,128.5739384,35.88552373
2015,2015-11-08 22:32,야,일,1,2,0,1,0,부산,영도구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,소형,1143265,1676860,129.0713987,35.07667291
2015,2015-11-08 22:55,야,일,1,1,0,0,0,경기,용인시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,985437,1909116,127.3359378,37.18070094
2015,2015-11-09 2:50,야,월,1,2,1,0,0,강원,춘천시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,화물차,중형,1020841,1985406,127.7369527,37.86822583
2015,2015-11-09 3:50,야,월,1,1,0,0,0,경기,이천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,없음,없음,996596,1922470,127.4615905,37.30118208
2015,2015-11-09 3:20,야,월,1,2,1,0,0,대구,서구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승합차,대형,1095386,1765249,128.5567153,35.87918524
2015,2015-11-09 5:50,야,월,1,1,0,0,0,전남,해남군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,대형,농기계,농기계,891267,1624549,126.3140659,34.60936767
2015,2015-11-09 9:15,주,월,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,보행자,보행자,948177,1933153,126.9145146,37.39603426
2015,2015-11-09 11:56,주,월,1,1,0,0,0,서울,마포구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승합차,대형,951803,1950101,126.9543693,37.5489874
2015,2015-11-09 11:48,주,월,1,1,0,0,0,광주,광산구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,중형,보행자,보행자,932768,1676089,126.7625338,35.07766035
2015,2015-11-09 13:55,주,월,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,973457,1875244,127.2021706,36.87510603
2015,2015-11-09 14:25,주,월,1,1,0,0,0,경남,창원시(통합),차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로부근,자전거,자전거,승용차,중형,1101359,1696844,128.6143023,35.26192302
2015,2015-11-09 16:52,주,월,1,1,0,0,0,경기,안양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,948588,1933962,126.9191015,37.40334897
2015,2015-11-09 17:43,주,월,1,1,0,0,0,강원,속초시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,1094495,2021863,128.5790912,38.19208674
2015,2015-11-09 17:55,주,월,1,3,0,2,0,충북,괴산군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,소형,1040475,1872662,127.9540139,36.85133642
2015,2015-11-09 18:20,야,월,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,918952,1871718,126.5910127,36.84021846
2015,2015-11-09 21:57,야,월,1,1,0,0,0,충남,서천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,912682,1796421,126.5292117,36.16094198
2015,2015-11-09 22:15,야,월,1,1,0,0,0,경북,경주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,1149711,1760146,129.1574015,35.82639468
2015,2015-11-10 0:45,야,화,1,1,0,0,0,충남,예산군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,922695,1854488,126.6347341,36.68522497
2015,2015-11-10 0:50,야,화,1,1,0,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,1164668,1749626,129.3207505,35.72919455
2015,2015-11-10 1:40,야,화,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,965541,1920269,127.1112832,37.2807103
2015,2015-11-10 1:28,야,화,1,1,0,0,0,경기,구리시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,없음,없음,965983,1951449,127.1148323,37.56177011
2015,2015-11-10 4:35,야,화,1,1,0,0,0,전북,정읍시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,없음,없음,950025,1747229,126.9474572,35.72009238
2015,2015-11-10 6:09,주,화,1,1,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,자전거,자전거,965310,1927972,127.1083174,37.35013454
